sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"178","178화","RA-032","모리스의 4번 부담 해소와 2홈런 폭발","윤주혁은 결과보다 후회 없는 자기 스윙을 하라고 모리스의 부담을 농담으로 풀어 주고, 제닝스 출루와 자신의 적시 2루타 뒤 타석을 넘긴다. 모리스는 1회 2점포와 6회 3점포로 9대3 승리를 이끌고 레이첼과 인터뷰를 마친 뒤, 마지막은 그녀가 모리스에게 웃으며 말을 꺼내는 관계 장면이다.","6","9","4","7","10","10","9","9","보상 범위=첫 4번 경기 2홈런 5타점·9대3 승리와 친구의 역할 승격이라는 경기·관계 층위; 윤주혁은 결과보다 후회 없는 자기 스윙을 하라고 모리스의 부담을 농담으로 풀어 주고, 제닝스 출루와 자신의 적시 2루타 뒤 타석을 넘긴다. 모리스는 1회 2점포와 6회 3점포로 9대3 승리를 이끌고 레이첼과 인터뷰를 마친 뒤, 마지막은 그녀가 모리스에게 웃으며 말을 꺼내는 관계 장면이다."
"179","179화","RA-032","모리스 정착과 43.2이닝 기록의 팀 책임 전환","모리스는 레이첼과의 관계와 청혼을 고민하며 새 4번으로 자리 잡고, 윤주혁은 캔자스시티전까지 43.2이닝 무실점으로 21세기 최장 기록을 세운다. 그러나 다른 선발들이 무너져 오클랜드 3연패를 당하자 윤주혁은 59이닝을 넘기는 대기록으로 팀 분위기를 되살리겠다고 결심한다.","6","8","6","9","6","10","8","9","보상 범위=모리스의 4번·연애 성장과 윤주혁 43.2이닝 무실점의 관계·시즌 기록 층위; 모리스는 레이첼과의 관계와 청혼을 고민하며 새 4번으로 자리 잡고, 윤주혁은 캔자스시티전까지 43.2이닝 무실점으로 21세기 최장 기록을 세운다. 그러나 다른 선발들이 무너져 오클랜드 3연패를 당하자 윤주혁은 59이닝을 넘기는 대기록으로 팀 분위기를 되살리겠다고 결심한다."
"180","180화","RA-033","기록 경기 첫 세 타자 지배와 47이닝 진입","윤주혁은 레예스 등 상위타선을 타자별 위험 구역과 몰리나의 사인으로 삼진 처리하고 4회까지 46.2이닝 무실점에 도달한다. 밥 깁슨의 47이닝을 넘기려면 두 타자가 남은 4회 선두 레예스에게 바깥쪽 초구가 볼 판정을 받는 지점에서 멈춘다.","7","7","6","8","9","7","8","8","보상 범위=마이애미 상위타선 삼진과 밥 깁슨 47이닝 기록을 눈앞에 둔 경기 진행 층위; 윤주혁은 레예스 등 상위타선을 타자별 위험 구역과 몰리나의 사인으로 삼진 처리하고 4회까지 46.2이닝 무실점에 도달한다. 밥 깁슨의 47이닝을 넘기려면 두 타자가 남은 4회 선두 레예스에게 바깥쪽 초구가 볼 판정을 받는 지점에서 멈춘다."
"181","181화","RA-033","무사 2·3루 스탠턴 장기 승부","레예스의 출루·도루와 주자 누적으로 무사 2·3루에서 스탠턴을 맞고, 윤주혁은 볼넷과 희생플라이 모두 피하려 파울을 거듭시키는 정면승부를 택한다. 몰리나의 유인구 사인을 받아들여 타이밍을 뺏는 체인지업을 던지자 스탠턴의 배트가 나오고 공이 가라앉는 순간에 끝난다.","10","5","10","6","10","8","10","6","보상 범위=연속 무실점 기록이 한 타자·한 결정구에 압축된 이닝 위기 층위; 레예스의 출루·도루와 주자 누적으로 무사 2·3루에서 스탠턴을 맞고, 윤주혁은 볼넷과 희생플라이 모두 피하려 파울을 거듭시키는 정면승부를 택한다. 몰리나의 유인구 사인을 받아들여 타이밍을 뺏는 체인지업을 던지자 스탠턴의 배트가 나오고 공이 가라앉는 순간에 끝난다."
"182","182화","RA-033","최대 위기 탈출과 페냐 3점 지원","윤주혁은 긴 승부 끝 스탠턴을 높은 101마일 공으로 삼진 처리하고 후속타도 막아 기록 위기를 넘긴다. 이어 탬파 공격에서 부진하던 카를로스 페냐가 무사 1·3루의 공을 3점 홈런으로 보내지만, 마지막은 새 투수 스티브 시섹이 추가 실점을 막을 가능성을 마이애미가 붙드는 장면이다.","9","8","5","6","10","9","9","8","보상 범위=무사 2·3루 강타자 제거와 카를로스 페냐의 3점 홈런이라는 이닝·경기 층위; 윤주혁은 긴 승부 끝 스탠턴을 높은 101마일 공으로 삼진 처리하고 후속타도 막아 기록 위기를 넘긴다. 이어 탬파 공격에서 부진하던 카를로스 페냐가 무사 1·3루의 공을 3점 홈런으로 보내지만, 마지막은 새 투수 스티브 시섹이 추가 실점을 막을 가능성을 마이애미가 붙드는 장면이다."
"183","183화","RA-033","50.2이닝 무실점 결산과 다음 신기록 등판 예고","호세 몰리나가 페냐와 백투백 홈런을 치고 윤주혁은 7이닝 무실점 13탈삼진으로 50.2이닝까지 늘린 뒤 기록을 포수와 수비진의 몫으로 돌린다. 다음 디트로이트전에서는 시즌 첫 만루홈런·9호를 쳐 원정 2승 1패를 만들고, 기사 말미가 이틀 뒤 화이트삭스전의 59이닝 경신 여부를 묻는다.","7","9","7","10","9","10","9","9","보상 범위=마이애미전 7이닝 무실점 13탈삼진·50.2이닝 기록과 다음 경기 만루포의 경기·시즌 층위; 호세 몰리나가 페냐와 백투백 홈런을 치고 윤주혁은 7이닝 무실점 13탈삼진으로 50.2이닝까지 늘린 뒤 기록을 포수와 수비진의 몫으로 돌린다. 다음 디트로이트전에서는 시즌 첫 만루홈런·9호를 쳐 원정 2승 1패를 만들고, 기사 말미가 이틀 뒤 화이트삭스전의 59이닝 경신 여부를 묻는다."
"184","184화","RA-033","기존 기록 보유자의 현장 목격과 홈런 경계","허샤이저는 친구 에릭 사이먼과 관중석에서 윤주혁의 열정·제구·노력을 이야기하며 자기 기록이 깨지는 순간을 응원한다. 두 아웃 뒤 장타자 애덤 던이 나오자 좋은 공일수록 맞으면 넘어갈 반발력이 있다며 단 한 번의 홈런이 기록을 끝낼 수 있다고 경계한다.","7","6","7","9","6","8","8","8","보상 범위=오렐 허샤이저가 직접 지켜보는 기록 계승 무대와 경기 초반 진행 층위; 허샤이저는 친구 에릭 사이먼과 관중석에서 윤주혁의 열정·제구·노력을 이야기하며 자기 기록이 깨지는 순간을 응원한다. 두 아웃 뒤 장타자 애덤 던이 나오자 좋은 공일수록 맞으면 넘어갈 반발력이 있다며 단 한 번의 홈런이 기록을 끝낼 수 있다고 경계한다."
"185","185화","RA-033","백투백 홈런 지원과 55.2이닝 진입","윤주혁이 제이크 피비에게 선취 솔로홈런을 치고 모리스가 곧바로 백투백 홈런을 보태 2대0을 만든다. 마운드에서는 5회까지 누구도 2루에 보내지 않아 55.2이닝을 채우지만, 6회 선두 알렉스 리오스가 초구 볼과 커브 헛스윙으로 1볼 1스트라이크를 만든 데서 멈춘다.","7","8","7","7","10","9","9","8","보상 범위=윤주혁·필립 모리스의 연속 홈런과 5회까지 55.2이닝 무실점의 경기·기록 층위; 윤주혁이 제이크 피비에게 선취 솔로홈런을 치고 모리스가 곧바로 백투백 홈런을 보태 2대0을 만든다. 마운드에서는 5회까지 누구도 2루에 보내지 않아 55.2이닝을 채우지만, 6회 선두 알렉스 리오스가 초구 볼과 커브 헛스윙으로 1볼 1스트라이크를 만든 데서 멈춘다."
"186","186화","RA-033","무사 3루 위기의 확률 설계","리오스가 2루타와 도루로 무사 3루를 만들자 윤주혁은 애덤 던을 내야 뜬공으로 잡고 폴 코너코는 고의사구로 내보낸다. 몰리나와 구심의 바깥쪽 존을 이용해 피어진스키를 1볼 2스트라이크로 몰고 낮은 공까지 파울로 치게 하지만 삼진 결과는 아직 나오지 않는다.","10","5","9","8","9","9","10","6","보상 범위=무사 3루에서 한 아웃과 1·3루 병살 구조를 만든 이닝 운영 층위; 리오스가 2루타와 도루로 무사 3루를 만들자 윤주혁은 애덤 던을 내야 뜬공으로 잡고 폴 코너코는 고의사구로 내보낸다. 몰리나와 구심의 바깥쪽 존을 이용해 피어진스키를 1볼 2스트라이크로 몰고 낮은 공까지 파울로 치게 하지만 삼진 결과는 아직 나오지 않는다."
"187","187화","RA-033","59.2이닝 신기록·18탈삼진 완봉 결산","피어진스키와 비시에도를 연속 삼진으로 잡아 6회 위기를 넘기고, 9회 애덤 던을 잡아 59이닝 동률, 폴 코너코를 커브 삼진으로 돌려세워 새 기록을 세운다. 9이닝 4피안타 1볼넷 18탈삼진, 6대0 승리와 100탈삼진 선착까지 기사·허샤이저 축하·댓글로 모두 지급된다.","9","10","2","10","10","9","10","10","보상 범위=9이닝 무실점 18탈삼진·59.2이닝 MLB 신기록·시즌 7승의 경기·커리어 역사 층위; 피어진스키와 비시에도를 연속 삼진으로 잡아 6회 위기를 넘기고, 9회 애덤 던을 잡아 59이닝 동률, 폴 코너코를 커브 삼진으로 돌려세워 새 기록을 세운다. 9이닝 4피안타 1볼넷 18탈삼진, 6대0 승리와 100탈삼진 선착까지 기사·허샤이저 축하·댓글로 모두 지급된다."
"188","188화","RA-033","66.2이닝 연장과 에인절스 강타선 첫 대면","신기록 뒤 윤주혁은 미네소타를 7이닝 무실점으로 막고 무리한 완투 없이 기록을 66.2이닝으로 확장한다. 다음 에인절스전에서 C.J. 윌슨이 탬파의 첫 회를 막은 뒤 윤주혁은 5툴 신인 마이크 트라웃을 가장 조심할 타자로 정하고 초구를 던져 경기를 연다.","7","8","7","10","8","8","8","9","보상 범위=미네소타전 7이닝 무실점으로 신기록을 66.2이닝까지 늘린 시즌 기록 층위; 신기록 뒤 윤주혁은 미네소타를 7이닝 무실점으로 막고 무리한 완투 없이 기록을 66.2이닝으로 확장한다. 다음 에인절스전에서 C.J. 윌슨이 탬파의 첫 회를 막은 뒤 윤주혁은 5툴 신인 마이크 트라웃을 가장 조심할 타자로 정하고 초구를 던져 경기를 연다."
"189","189화","RA-033","퍼펙트 상실 뒤 3점 홈런으로 주도권 확보","토리 헌터의 2루타로 퍼펙트는 깨지지만 윤주혁은 후속 타자를 막아 무실점을 지킨다. 6회 업튼의 3루타와 키핑거의 사구 뒤 3볼 1스트라이크에서도 C.J. 윌슨의 바깥쪽 공을 쳐 예상보다 멀리 보내 3점 홈런으로 만들고, 마지막은 윌슨이 후속 타자에게 초구 스트라이크를 던져 분위기를 다잡는다.","8","9","5","6","10","7","9","9","보상 범위=토리 헌터 출루를 무실점으로 지운 뒤 직접 친 3점 홈런의 경기·기록 층위; 토리 헌터의 2루타로 퍼펙트는 깨지지만 윤주혁은 후속 타자를 막아 무실점을 지킨다. 6회 업튼의 3루타와 키핑거의 사구 뒤 3볼 1스트라이크에서도 C.J. 윌슨의 바깥쪽 공을 쳐 예상보다 멀리 보내 3점 홈런으로 만들고, 마지막은 윌슨이 후속 타자에게 초구 스트라이크를 던져 분위기를 다잡는다."
"190","190화","RA-033","트라웃에게 끝난 72이닝과 기록 부담 해방","마이크 트라웃의 2점 홈런으로 무실점 행진이 72이닝에서 끝나지만 윤주혁은 다음 타자들을 정리해 7이닝 2실점 13탈삼진으로 승리를 지킨다. 인터뷰에서 홀가분하다고 솔직히 말하고 샤워실에서 모리스와 홈런 격차를 농담하며 기록 압력에서 일상 경쟁으로 돌아간다.","8","9","2","9","9","9","9","10","보상 범위=72이닝 연속 무실점이라는 역사 기록과 7이닝 2실점·7대2 시즌 9승의 경기·시즌 층위; 마이크 트라웃의 2점 홈런으로 무실점 행진이 72이닝에서 끝나지만 윤주혁은 다음 타자들을 정리해 7이닝 2실점 13탈삼진으로 승리를 지킨다. 인터뷰에서 홀가분하다고 솔직히 말하고 샤워실에서 모리스와 홈런 격차를 농담하며 기록 압력에서 일상 경쟁으로 돌아간다."
"191","191화","RA-034","압도적 전반기와 트레이드 소문 급부상","한 달 반 뒤 윤주혁은 18경기 14승 1패, 194탈삼진으로 전반기를 지배하고 놀란 라이언의 현대 단일 시즌 383탈삼진까지 계산한다. 텍사스·워싱턴의 대형 패키지 소문에 모리스가 이별을 걱정하고, 훈련 뒤 클러비 케빈 마이클스가 소식을 들었냐며 웃어 보여 결정 결과 직전에서 끝난다.","7","9","9","10","7","9","8","10","보상 범위=14승 1패·ERA 1.04·194탈삼진과 올스타 선발, 대형 트레이드 가치의 전반기·커리어 층위; 한 달 반 뒤 윤주혁은 18경기 14승 1패, 194탈삼진으로 전반기를 지배하고 놀란 라이언의 현대 단일 시즌 383탈삼진까지 계산한다. 텍사스·워싱턴의 대형 패키지 소문에 모리스가 이별을 걱정하고, 훈련 뒤 클러비 케빈 마이클스가 소식을 들었냐며 웃어 보여 결정 결과 직전에서 끝난다."
"192","192화","RA-034","시즌 잔류와 올스타 6연속 삼진","탬파가 대형 제안을 거절해 윤주혁과 동료들이 시즌을 함께하게 되고, 그는 올스타 선발로 두 이닝 여섯 타자를 모두 삼진 처리해 AL의 6대4 승리와 월드시리즈 홈 이점에 기여한다. 휴식일 밤 모리스와 맥주·물을 마시며 런던 올림픽을 이야기하다 한유라의 수영 종목을 답하려는 장면으로 낮게 이동한다.","6","9","4","9","10","10","9","9","보상 범위=시즌 잔류·올스타 선발 2이닝 6연속 삼진·AL 승리의 팀·리그 층위; 탬파가 대형 제안을 거절해 윤주혁과 동료들이 시즌을 함께하게 되고, 그는 올스타 선발로 두 이닝 여섯 타자를 모두 삼진 처리해 AL의 6대4 승리와 월드시리즈 홈 이점에 기여한다. 휴식일 밤 모리스와 맥주·물을 마시며 런던 올림픽을 이야기하다 한유라의 수영 종목을 답하려는 장면으로 낮게 이동한다."
"193","193화","RA-034","마감 잔류와 완전체 우승 전력 재확인","탬파는 유망주 수집보다 2연패 도전을 택해 주축을 보내지 않고, 선발진과 불펜이 회복해 7연승·동부 11경기 차를 만든다. 시즌 21번째 등판 전 몰리나는 윤주혁의 완벽한 불펜 공을 보며 자기는 리드·프레이밍·블로킹만 제대로 하면 된다고 부담을 정리한다.","5","8","6","10","5","8","8","9","보상 범위=트레이드 마감 로스터 보존·7연승·지구 11경기 차·윤주혁 15승의 시즌 층위; 탬파는 유망주 수집보다 2연패 도전을 택해 주축을 보내지 않고, 선발진과 불펜이 회복해 7연승·동부 11경기 차를 만든다. 시즌 21번째 등판 전 몰리나는 윤주혁의 완벽한 불펜 공을 보며 자기는 리드·프레이밍·블로킹만 제대로 하면 된다고 부담을 정리한다."
