sequence,visible_label,arc_id,field,source_lines,next_source_lines,candidate_status,result,before_provenance,before,after,boundary_evidence
329,329화,DCA-N31,protagonist_goal,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,무료 PC방망과 국민경제당 지방권력을 강화한다.,무료 PC방망과 국민경제당 지방권력을 강화한다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,action,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,캡틴 PC방을 전국에 적자 확장하고 최재석에게 광역단체 다수 승리를 약속한다.,캡틴 PC방을 전국에 적자 확장하고 최재석에게 광역단체 다수 승리를 약속한다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,resistance_or_cost,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,무료 운영 적자와 정치개입 흔적을 숨겨야 한다.,무료 운영 적자와 정치개입 흔적을 숨겨야 한다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,turn_or_reveal,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,최재석은 국가발전 정책만 협력하겠다는 신뢰를 재확인한다.,최재석은 국가발전 정책만 협력하겠다는 신뢰를 재확인한다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,paid_reward,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,PC방이 게임 복구와 선거 작전의 이중 거점이 된다.,PC방이 게임 복구와 선거 작전의 이중 거점이 된다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,state_change,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,PC방이 게임 복구와 선거 작전의 이중 거점이 된다.,PC방이 게임 복구와 선거 작전의 이중 거점이 된다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,ending_hook,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,지방선거 승리로 신뢰를 갚아야 한다.,지방선거 승리로 신뢰를 갚아야 한다.,현재 화 하드 경계와 일치
329,329화,DCA-N31,closed_loops,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,승부조작 후속,승부조작 후속,현재 화 하드 경계와 일치
329,329화,DCA-N31,opened_loops,L57795~L57962,L57963~L58138,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,국민경제당 지방선거,국민경제당 지방선거,현재 화 하드 경계와 일치
330,330,DCA-N31,entry_state,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,한정훈이 유럽 설계를 마치고 800억 달러급 판돈을 준비한다.,한정훈이 유럽 설계를 마치고 800억 달러급 판돈을 준비한다.,현재 화 하드 경계와 일치
330,330,DCA-N31,reader_promise,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,펀드 마케팅과 해운 부실을 곳간 자산으로 바꾼다.,펀드 마케팅과 해운 부실을 곳간 자산으로 바꾼다.,현재 화 하드 경계와 일치
330,330,DCA-N31,protagonist_goal,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,자금을 모으고 현진해운 알짜만 확보한다.,자금을 모으고 현진해운 알짜만 확보한다.,현재 화 하드 경계와 일치
330,330,DCA-N31,action,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,펀드 가입자를 늘리는 한편 추영희에게 바지사장을 맡겨 경영권 싸움을 버티게 한다.,펀드 가입자를 늘리는 한편 추영희에게 바지사장을 맡겨 경영권 싸움을 버티게 한다.,현재 화 하드 경계와 일치
330,330,DCA-N31,resistance_or_cost,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,대규모 차입과 현진해운 파산 위험이 있다.,대규모 차입과 현진해운 파산 위험이 있다.,현재 화 하드 경계와 일치
330,330,DCA-N31,turn_or_reveal,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,가입자·코코아뱅크 고객이 급증하고 조영수 회장이 먼저 연락한다.,가입자·코코아뱅크 고객이 급증하고 조영수 회장이 먼저 연락한다.,현재 화 하드 경계와 일치
330,330,DCA-N31,paid_reward,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,금융 전쟁의 판돈과 해운 인수 창이 열린다.,금융 전쟁의 판돈과 해운 인수 창이 열린다.,현재 화 하드 경계와 일치
330,330,DCA-N31,state_change,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,금융 전쟁의 판돈과 해운 인수 창이 열린다.,금융 전쟁의 판돈과 해운 인수 창이 열린다.,현재 화 하드 경계와 일치
330,330,DCA-N31,ending_hook,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,현진해운 문제를 상의하자는 조영수의 요청은 어떤 자산·구조조정 협상으로 이어질 것인가?,현진해운 문제를 상의하자는 조영수의 요청은 어떤 자산·구조조정 협상으로 이어질 것인가?,현재 화 하드 경계와 일치
330,330,DCA-N31,closed_loops,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,유럽 설계,유럽 설계,현재 화 하드 경계와 일치
330,330,DCA-N31,opened_loops,L57963~L58138,L58139~L58329,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,조영수 면담; 현진해운 자산·구조조정 협상,조영수 면담; 현진해운 자산·구조조정 협상,현재 화 하드 경계와 일치
331,331,DCA-N31,entry_state,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,조영수는 추영희 계약을 승계해 현진해운을 살리려 한다.,조영수는 추영희 계약을 승계해 현진해운을 살리려 한다.,현재 화 하드 경계와 일치
331,331,DCA-N31,reader_promise,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,대마불사 믿음을 이용해 담보권을 유지한다.,대마불사 믿음을 이용해 담보권을 유지한다.,현재 화 하드 경계와 일치
331,331,DCA-N31,protagonist_goal,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,기존 저가 계약을 바꾸지 않고 800억 달러를 조달한다.,기존 저가 계약을 바꾸지 않고 800억 달러를 조달한다.,현재 화 하드 경계와 일치
331,331,DCA-N31,action,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,지원 요구를 거절하고 핀테크 대출을 정상금리로 받으며 캡틴 PC방 IP 작전을 가동한다.,지원 요구를 거절하고 핀테크 대출을 정상금리로 받으며 캡틴 PC방 IP 작전을 가동한다.,현재 화 하드 경계와 일치
331,331,DCA-N31,resistance_or_cost,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,해운 파산과 레버리지 위험이 남는다.,해운 파산과 레버리지 위험이 남는다.,현재 화 하드 경계와 일치
331,331,DCA-N31,turn_or_reveal,L58139~L58329,L58330~L58495,CANDIDATE,EDIT,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,계약 우위가 유지되고 전국 260개 PC방이 여론전에 투입된다.,계약 우위가 유지되고 전국의 PC방 IP를 선거 여론전에 쓸 준비가 끝난다.,현재 화 끝선과 다음 화 첫선을 양방향 대조
331,331,DCA-N31,paid_reward,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,곳간 프로젝트와 선거 프로젝트가 실행 단계로 넘어간다.,곳간 프로젝트와 선거 프로젝트가 실행 단계로 넘어간다.,현재 화 하드 경계와 일치
331,331,DCA-N31,state_change,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,곳간 프로젝트와 선거 프로젝트가 실행 단계로 넘어간다.,곳간 프로젝트와 선거 프로젝트가 실행 단계로 넘어간다.,현재 화 하드 경계와 일치
331,331,DCA-N31,ending_hook,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,국민경제당 공격적 여론전이 시작된다.,국민경제당 공격적 여론전이 시작된다.,현재 화 하드 경계와 일치
331,331,DCA-N31,closed_loops,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,현진 계약 유지,현진 계약 유지,현재 화 하드 경계와 일치
331,331,DCA-N31,opened_loops,L58139~L58329,L58330~L58495,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,지방선거·대규모 차입,지방선거·대규모 차입,현재 화 하드 경계와 일치
332,332,DCA-N31,entry_state,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,260개 캡틴 PC방이 지방선거 여론전을 수행한다.,260개 캡틴 PC방이 지방선거 여론전을 수행한다.,현재 화 하드 경계와 일치
332,332,DCA-N31,reader_promise,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,온라인 영향력을 제3당 승리와 금융전 시드로 바꾼다.,온라인 영향력을 제3당 승리와 금융전 시드로 바꾼다.,현재 화 하드 경계와 일치
332,332,DCA-N31,protagonist_goal,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,광역단체 다수와 서울 진입 발판을 얻는다.,광역단체 다수와 서울 진입 발판을 얻는다.,현재 화 하드 경계와 일치
332,332,DCA-N31,action,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,국민경제당이 8개 광역단체장을 얻자 무상급식 찬성·서울 보궐 전략을 제시하고 일본에 첫 100억 달러를 투입한다.,국민경제당이 8개 광역단체장을 얻자 무상급식 찬성·서울 보궐 전략을 제시하고 일본에 첫 100억 달러를 투입한다.,현재 화 하드 경계와 일치
332,332,DCA-N31,resistance_or_cost,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,최재석은 대권 결단이 느리고 서울은 양당 우세다.,최재석은 대권 결단이 느리고 서울은 양당 우세다.,현재 화 하드 경계와 일치
332,332,DCA-N31,turn_or_reveal,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,예상보다 많은 8곳 승리와 300억 달러 송금 일정이 확정된다.,예상보다 많은 8곳 승리와 300억 달러 송금 일정이 확정된다.,현재 화 하드 경계와 일치
332,332,DCA-N31,paid_reward,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,정치 방어막과 일본 금융공격이 함께 출발한다.,정치 방어막과 일본 금융공격이 함께 출발한다.,현재 화 하드 경계와 일치
332,332,DCA-N31,state_change,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,정치 방어막과 일본 금융공격이 함께 출발한다.,정치 방어막과 일본 금융공격이 함께 출발한다.,현재 화 하드 경계와 일치
332,332,DCA-N31,ending_hook,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,노무라가 상품을 얼마나 살지가 남는다.,노무라가 상품을 얼마나 살지가 남는다.,현재 화 하드 경계와 일치
332,332,DCA-N31,closed_loops,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,지방선거 승리,지방선거 승리,현재 화 하드 경계와 일치
332,332,DCA-N31,opened_loops,L58330~L58495,L58496~L58665,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,무상급식·일본 파생상품,무상급식·일본 파생상품,현재 화 하드 경계와 일치
333,333,DCA-N31,entry_state,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,한정훈이 노무라에 일본 주가 20% 하락 보험을 판다.,한정훈이 노무라에 일본 주가 20% 하락 보험을 판다.,현재 화 하드 경계와 일치
333,333,DCA-N31,reader_promise,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,상대가 이득이라 믿는 계약으로 대지진 수익을 선점한다.,상대가 이득이라 믿는 계약으로 대지진 수익을 선점한다.,현재 화 하드 경계와 일치
333,333,DCA-N31,protagonist_goal,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,금융사 계약과 국내 PF 저점자산을 늘린다.,금융사 계약과 국내 PF 저점자산을 늘린다.,현재 화 하드 경계와 일치
333,333,DCA-N31,action,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,노무라 50억 달러를 시작으로 소개망을 넓히고 미분양 후분양 인수도 준비한다.,노무라 50억 달러를 시작으로 소개망을 넓히고 미분양 후분양 인수도 준비한다.,현재 화 하드 경계와 일치
333,333,DCA-N31,resistance_or_cost,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우상사·전기차·인수기업 적자가 커진다.,태우상사·전기차·인수기업 적자가 커진다.,현재 화 하드 경계와 일치
333,333,DCA-N31,turn_or_reveal,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,리먼 전우라는 신뢰로 계약이 확산되고 건설 저점 물량이 쌓인다.,리먼 전우라는 신뢰로 계약이 확산되고 건설 저점 물량이 쌓인다.,현재 화 하드 경계와 일치
333,333,DCA-N31,paid_reward,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우는 2011년 수확까지 적자를 감수한다.,태우는 2011년 수확까지 적자를 감수한다.,현재 화 하드 경계와 일치
333,333,DCA-N31,state_change,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우는 2011년 수확까지 적자를 감수한다.,태우는 2011년 수확까지 적자를 감수한다.,현재 화 하드 경계와 일치
333,333,DCA-N31,ending_hook,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,대지진 시점이 다가온다.,대지진 시점이 다가온다.,현재 화 하드 경계와 일치
333,333,DCA-N31,closed_loops,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,일본 상품 판매,일본 상품 판매,현재 화 하드 경계와 일치
333,333,DCA-N31,opened_loops,L58496~L58665,L58666~L58839,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,대지진·PF 수확,대지진·PF 수확,현재 화 하드 경계와 일치
